Frame,left_hand_thumb_0_joint_dof,left_hand_thumb_1_joint_dof,left_hand_thumb_2_joint_dof,left_hand_middle_0_joint_dof,left_hand_middle_1_joint_dof,left_hand_index_0_joint_dof,left_hand_index_1_joint_dof,right_hand_thumb_0_joint_dof,right_hand_thumb_1_joint_dof,right_hand_thumb_2_joint_dof,right_hand_index_0_joint_dof,right_hand_index_1_joint_dof,right_hand_middle_0_joint_dof,right_hand_middle_1_joint_dof,hand_openness
326,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
327,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
328,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
329,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
330,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
331,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
332,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
333,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
334,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
335,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
336,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
337,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
338,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
339,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
340,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
341,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
342,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
343,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
344,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
345,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
346,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
347,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
348,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
349,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
350,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
351,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
352,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
353,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
354,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
355,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
356,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
357,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
358,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
359,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
360,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
361,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
362,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
363,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
364,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
365,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
366,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
367,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
368,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
369,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
370,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
371,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
372,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
373,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
374,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
375,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
376,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
377,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
378,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
379,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
380,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
381,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
382,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
383,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
384,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
385,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
386,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
387,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
388,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
389,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
390,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
391,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
392,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
393,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
394,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
395,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
396,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
397,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
398,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
399,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
400,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
401,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
402,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
403,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
404,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
405,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
406,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
407,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
408,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
409,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
410,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
411,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
412,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
413,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
414,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
415,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
416,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
417,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
418,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
419,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
420,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
421,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
422,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
423,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
424,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
425,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
426,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
427,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
428,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
429,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
430,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
431,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
432,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
433,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
434,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
435,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
436,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
437,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
438,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
439,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
440,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
441,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
442,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
443,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
444,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
445,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
446,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
447,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
448,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
449,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
450,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
451,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
452,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
453,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
454,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
455,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
456,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
457,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
458,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
459,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
460,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
461,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
462,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
463,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
464,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
465,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
466,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
467,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
468,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
469,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
470,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
471,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
472,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
473,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
474,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
475,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
476,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
477,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
478,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
479,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
480,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
481,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
482,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
483,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
484,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
485,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
486,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
487,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
488,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
489,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
490,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
